Actual Duration,Activity ID,Activity Name,WBS,project_id,Original Duration,Remaining Duration,BL Project Start,BL Project Finish,Start,Finish,Free Float,Total Float,Variance - BL1 Nonlabor Units,Variance - BL Project Nonlabor Units,Actual Nonlabor Units,Remaining Nonlabor Units,Predecessors,Successors,Budgeted Nonlabor Units,Activity % Complete,Critical,Longest Path
0,CON-B01-7TH-1010,"RFT for Walls, Col. & Cores (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,5,5,21-Dec-26,26-Dec-26,3-May-27,8-May-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-7TH-1000, CON-B01-7TH-1000, E-APP-B01-7TH-1000, P-MDEL-1190","CON-B01-7TH-1020, CON-B01-7TH-1020",0,0%,Yes,Yes
0,CON-B03-4TH-1020,"Shuttering for Walls, Col. & Cores (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,12,12,21-Dec-26,3-Jan-27,4-Apr-27,17-Apr-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-4TH-1010, CON-B03-4TH-1010, E-APP-B03-4TH-1000",CON-B03-4TH-1030,0,0%,Yes,No
0,CON-B01-7TH-1020,"Shuttering for Walls, Col. & Cores (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,5,5,24-Dec-26,29-Dec-26,6-May-27,11-May-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-7TH-1010, CON-B01-7TH-1010, E-APP-B01-7TH-1000",CON-B01-7TH-1030,0,0%,Yes,Yes
0,CON-B04-6TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (6th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,1,1,24-Dec-26,24-Dec-26,22-Apr-27,22-Apr-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-6TH-1050, P-MDEL-1030","CON-B04-6TH-1070, CON-B04-6TH-1080, AB-SUB-B04-6TH-1010, AB-SUB-B04-6TH-1020, AB-SUB-B04-6TH-1030",0,0%,Yes,No
0,CON-B04-6TH-1070,"Curing for Slabs, Beams & Stairs (B04) (6th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.6thF,The Big -P.01-UP-20-April-26,3,3,25-Dec-26,27-Dec-26,23-Apr-27,25-Apr-27,0.0,-119.0,0,0,0.0,0.0,CON-B04-6TH-1060,CON-B04-7TH-1000,0,0%,Yes,No
0,CON-B04-7TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,4,4,28-Dec-26,31-Dec-26,26-Apr-27,29-Apr-27,0.0,-97.0,0,0,0.0,0.0,CON-B04-6TH-1070,"CON-B04-7TH-1010, CON-B04-7TH-1010",0,0%,Yes,No
0,CON-B01-7TH-1030,"Pouring for Walls, Col. & Cores (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,2,2,31-Dec-26,2-Jan-27,13-May-27,15-May-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-7TH-1020, P-MDEL-1030","CON-B01-7TH-1040, AB-SUB-B01-7TH-1000",0,0%,Yes,Yes
0,CON-B04-7TH-1010,"RFT for Walls, Col. & Cores (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,5,5,31-Dec-26,5-Jan-27,29-Apr-27,4-May-27,0.0,-97.0,0,0,0.0,1.0,"CON-B04-7TH-1000, CON-B04-7TH-1000, E-APP-B04-7TH-1000, P-MDEL-1190","CON-B04-7TH-1020, CON-B04-7TH-1020",1,0%,Yes,No
0,CON-B01-7TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,9,9,3-Jan-27,13-Jan-27,16-May-27,25-May-27,0.0,-109.0,0,0,0.0,0.0,"E-APP-B01-7TH-1030, E-APP-B01-7TH-1020, E-APP-B01-7TH-1010, CON-B01-7TH-1030, CON-B01-6TH-1080","CON-B01-7TH-1050, CON-B01-7TH-1050",0,0%,Yes,Yes
0,CON-B04-7TH-1020,"Shuttering for Walls, Col. & Cores (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,5,5,3-Jan-27,9-Jan-27,2-May-27,6-May-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-7TH-1010, CON-B04-7TH-1010, E-APP-B04-7TH-1000",CON-B04-7TH-1030,0,0%,Yes,No
0,CON-B03-4TH-1030,"Pouring for Walls, Col. & Cores (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,2,2,4-Jan-27,5-Jan-27,18-Apr-27,19-Apr-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-4TH-1020, P-MDEL-1030","CON-B03-4TH-1040, AB-SUB-B03-4TH-1000",0,0%,Yes,No
0,CON-B01-7TH-1050,"RFT for Slabs, Beams & Stairs (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,9,9,6-Jan-27,17-Jan-27,19-May-27,29-May-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-7TH-1040, CON-B01-7TH-1040, E-APP-B01-7TH-1010, E-APP-B01-7TH-1020, E-APP-B01-7TH-1030, P-MDEL-1190",CON-B01-7TH-1060,0,0%,Yes,Yes
0,CON-B03-4TH-1040,"Shuttering for Slabs, Beams & Stairs (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,12,12,6-Jan-27,20-Jan-27,20-Apr-27,3-May-27,0.0,-84.0,0,0,0.0,0.0,"E-APP-B03-4TH-1030, E-APP-B03-4TH-1020, E-APP-B03-4TH-1010, CON-B03-4TH-1030, CON-B03-3RD-1080","CON-B03-4TH-1050, CON-B03-4TH-1050",0,0%,Yes,No
0,CON-B04-7TH-1030,"Pouring for Walls, Col. & Cores (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,1,1,10-Jan-27,10-Jan-27,8-May-27,8-May-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-7TH-1020, P-MDEL-1030","CON-B04-7TH-1040, AB-SUB-B04-7TH-1000",0,0%,Yes,No
0,CON-B04-7TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,8,8,11-Jan-27,19-Jan-27,9-May-27,17-May-27,0.0,-97.0,0,0,0.0,0.0,"E-APP-B04-7TH-1030, E-APP-B04-7TH-1020, E-APP-B04-7TH-1010, CON-B04-7TH-1030, CON-B04-6TH-1080","CON-B04-7TH-1050, CON-B04-7TH-1050",0,0%,Yes,No
0,CON-B03-4TH-1050,"RFT for Slabs, Beams & Stairs (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,12,12,12-Jan-27,26-Jan-27,25-Apr-27,8-May-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-4TH-1040, CON-B03-4TH-1040, E-APP-B03-4TH-1010, E-APP-B03-4TH-1020, E-APP-B03-4TH-1030, P-MDEL-1090",CON-B03-4TH-1060,0,0%,Yes,No
0,CON-B04-7TH-1050,"RFT for Slabs, Beams & Stairs (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,8,8,13-Jan-27,21-Jan-27,11-May-27,19-May-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-7TH-1040, CON-B04-7TH-1040, E-APP-B04-7TH-1010, E-APP-B04-7TH-1020, E-APP-B04-7TH-1030, P-MDEL-1190",CON-B04-7TH-1060,0,0%,Yes,No
0,CON-B01-7TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.7thF,The Big -P.01-UP-20-April-26,2,2,18-Jan-27,19-Jan-27,30-May-27,31-May-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-7TH-1050, P-MDEL-1030","CON-B01-7TH-1070, AB-SUB-B01-7TH-1010, AB-SUB-B01-7TH-1020, AB-SUB-B01-7TH-1030, CON-B01-8TH-1000",0,0%,Yes,Yes
0,CON-B01-8TH-1000,"Scaffolding works for Walls, Col. & Cores (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,3,3,20-Jan-27,23-Jan-27,1-Jun-27,3-Jun-27,0.0,-109.0,0,0,0.0,0.0,CON-B01-7TH-1060,"CON-B01-8TH-1010, CON-B01-8TH-1010",0,0%,Yes,Yes
0,CON-B01-8TH-1010,"RFT for Walls, Col. & Cores (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,5,5,23-Jan-27,28-Jan-27,3-Jun-27,8-Jun-27,0.0,-109.0,0,0,0.0,1.0,"CON-B01-8TH-1000, CON-B01-8TH-1000, E-APP-B01-8TH-1000, P-MDEL-1180","CON-B01-8TH-1020, CON-B01-8TH-1020",1,0%,Yes,Yes
0,CON-B04-7TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,1,1,23-Jan-27,23-Jan-27,20-May-27,20-May-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-7TH-1050, P-MDEL-1030","CON-B04-7TH-1070, CON-B04-7TH-1080, AB-SUB-B04-7TH-1010, AB-SUB-B04-7TH-1020, AB-SUB-B04-7TH-1030",0,0%,Yes,No
0,CON-B04-7TH-1070,"Curing for Slabs, Beams & Stairs (B04) (7th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.7thF,The Big -P.01-UP-20-April-26,3,3,24-Jan-27,26-Jan-27,21-May-27,23-May-27,0.0,-117.0,0,0,0.0,0.0,CON-B04-7TH-1060,CON-B04-8TH-1000,0,0%,Yes,No
0,CON-B01-8TH-1020,"Shuttering for Walls, Col. & Cores (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,5,5,26-Jan-27,31-Jan-27,6-Jun-27,10-Jun-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-8TH-1010, CON-B01-8TH-1010, E-APP-B01-8TH-1000",CON-B01-8TH-1030,0,0%,Yes,Yes
0,CON-B03-4TH-1060,"Pouring for Slabs, Beams & Stairs (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,3,3,27-Jan-27,30-Jan-27,9-May-27,11-May-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-4TH-1050, P-MDEL-1030","CON-B03-4TH-1070, CON-B03-4TH-1080, AB-SUB-B03-4TH-1010, AB-SUB-B03-4TH-1020, AB-SUB-B03-4TH-1030",0,0%,Yes,No
0,CON-B04-8TH-1000,"Scaffolding works for Walls, Col. & Cores (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,4,4,27-Jan-27,31-Jan-27,24-May-27,27-May-27,0.0,-97.0,0,0,0.0,0.0,CON-B04-7TH-1070,"CON-B04-8TH-1010, CON-B04-8TH-1010",0,0%,Yes,No
0,CON-B04-8TH-1010,"RFT for Walls, Col. & Cores (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,6,6,30-Jan-27,4-Feb-27,26-May-27,1-Jun-27,0.0,-97.0,0,0,0.0,1.0,"CON-B04-8TH-1000, CON-B04-8TH-1000, E-APP-B04-8TH-1000, P-MDEL-1180","CON-B04-8TH-1020, CON-B04-8TH-1020",1,0%,Yes,No
0,CON-B03-4TH-1070,"Curing for Slabs, Beams & Stairs (B03) (4th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.4thF,The Big -P.01-UP-20-April-26,3,3,31-Jan-27,2-Feb-27,12-May-27,14-May-27,0.0,-101.0,0,0,0.0,0.0,CON-B03-4TH-1060,CON-B03-RF-1000,0,0%,Yes,No
0,CON-B04-8TH-1020,"Shuttering for Walls, Col. & Cores (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,6,6,1-Feb-27,7-Feb-27,29-May-27,3-Jun-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-8TH-1010, CON-B04-8TH-1010, E-APP-B04-8TH-1000",CON-B04-8TH-1030,0,0%,Yes,No
0,CON-B01-8TH-1030,"Pouring for Walls, Col. & Cores (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,2,2,2-Feb-27,3-Feb-27,13-Jun-27,14-Jun-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-8TH-1020, P-MDEL-1030","CON-B01-8TH-1040, AB-SUB-B01-8TH-1000",0,0%,Yes,Yes
0,CON-B01-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,8,8,4-Feb-27,13-Feb-27,15-Jun-27,23-Jun-27,0.0,-109.0,0,0,0.0,0.0,"E-APP-B01-8TH-1030, E-APP-B01-8TH-1020, E-APP-B01-8TH-1010, CON-B01-8TH-1030, CON-B01-7TH-1080","CON-B01-8TH-1050, CON-B01-8TH-1050",0,0%,Yes,Yes
0,CON-B01-8TH-1050,"RFT for Slabs, Beams & Stairs (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,8,8,7-Feb-27,15-Feb-27,17-Jun-27,26-Jun-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-8TH-1040, CON-B01-8TH-1040, E-APP-B01-8TH-1010, E-APP-B01-8TH-1020, E-APP-B01-8TH-1030, P-MDEL-1180",CON-B01-8TH-1060,0,0%,Yes,Yes
0,CON-B04-8TH-1030,"Pouring for Walls, Col. & Cores (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,1,1,8-Feb-27,8-Feb-27,5-Jun-27,5-Jun-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-8TH-1020, P-MDEL-1030","CON-B04-8TH-1040, AB-SUB-B04-8TH-1000",0,0%,Yes,No
0,CON-B04-8TH-1040,"Shuttering for Slabs, Beams & Stairs (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,4,4,9-Feb-27,13-Feb-27,6-Jun-27,9-Jun-27,0.0,-97.0,0,0,0.0,0.0,"E-APP-B04-8TH-1030, E-APP-B04-8TH-1020, E-APP-B04-8TH-1010, CON-B04-8TH-1030, CON-B04-7TH-1080","CON-B04-8TH-1050, CON-B04-8TH-1050",0,0%,Yes,No
0,CON-B04-8TH-1050,"RFT for Slabs, Beams & Stairs (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,6,6,11-Feb-27,17-Feb-27,8-Jun-27,14-Jun-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-8TH-1040, CON-B04-8TH-1040, E-APP-B04-8TH-1010, E-APP-B04-8TH-1020, E-APP-B04-8TH-1030, P-MDEL-1180",CON-B04-8TH-1060,0,0%,Yes,No
0,CON-B03-RF-1000,"Scaffolding works for Walls, Col. & Cores (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,2,2,13-Feb-27,14-Feb-27,25-May-27,26-May-27,0.0,-84.0,0,0,0.0,0.0,CON-B03-4TH-1070,CON-B03-RF-1010,0,0%,Yes,No
0,CON-B03-RF-1010,"RFT for Walls, Col. & Cores (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,2,2,15-Feb-27,16-Feb-27,27-May-27,29-May-27,0.0,-84.0,0,0,0.0,1.0,"CON-B03-RF-1000, E-APP-B03-RF-1000, P-MDEL-1200",CON-B03-RF-1020,1,0%,Yes,No
0,CON-B01-8TH-1060,"Pouring for Slabs, Beams & Stairs (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,2,2,16-Feb-27,17-Feb-27,27-Jun-27,28-Jun-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-8TH-1050, P-MDEL-1030","CON-B01-8TH-1070, AB-SUB-B01-8TH-1010, AB-SUB-B01-8TH-1020, AB-SUB-B01-8TH-1030",0,0%,Yes,Yes
0,CON-B03-RF-1020,"Shuttering for Walls, Col. & Cores (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,2,2,17-Feb-27,18-Feb-27,30-May-27,31-May-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-RF-1010, E-APP-B03-RF-1000",CON-B03-RF-1030,0,0%,Yes,No
0,CON-B01-8TH-1070,"Curing for Slabs, Beams & Stairs (B01) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,3,3,18-Feb-27,20-Feb-27,29-Jun-27,1-Jul-27,0.0,-131.0,0,0,0.0,0.0,CON-B01-8TH-1060,"CON-B01-8TH-1080, CON-B01-9TH-1000",0,0%,Yes,Yes
0,CON-B04-8TH-1060,"Pouring for Slabs, Beams & Stairs (B04) (8th)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,1,1,18-Feb-27,18-Feb-27,15-Jun-27,15-Jun-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-8TH-1050, P-MDEL-1030","CON-B04-8TH-1070, CON-B04-8TH-1080, AB-SUB-B04-8TH-1010, AB-SUB-B04-8TH-1020, AB-SUB-B04-8TH-1030",0,0%,Yes,No
0,CON-B03-RF-1030,"Pouring for Walls, Col. & Cores (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,2,2,20-Feb-27,21-Feb-27,1-Jun-27,2-Jun-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-RF-1020, P-MDEL-1030","CON-B03-RF-1040, AB-SUB-B03-RF-1000",0,0%,Yes,No
0,CON-B03-RF-1040,"Shuttering for Slabs, Beams  (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,3,3,22-Feb-27,24-Feb-27,3-Jun-27,6-Jun-27,0.0,-84.0,0,0,0.0,0.0,"E-APP-B03-RF-1020, E-APP-B03-RF-1010, CON-B03-RF-1030",CON-B03-RF-1050,0,0%,Yes,No
0,CON-B03-RF-1050,"RFT for Slabs, Beams  (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,3,3,25-Feb-27,28-Feb-27,7-Jun-27,9-Jun-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-RF-1040, E-APP-B03-RF-1010, E-APP-B03-RF-1020, P-MDEL-1200",CON-B03-RF-1060,0,0%,Yes,No
0,CON-B03-RF-1060,"Pouring for Slabs, Beams  (B03) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,2,2,1-Mar-27,2-Mar-27,10-Jun-27,12-Jun-27,0.0,-84.0,0,0,0.0,0.0,"CON-B03-RF-1050, P-MDEL-1030, CON-B03-4TH-1080","CON-B03-RF-1070, AB-SUB-B03-RF-1010, AB-SUB-B03-RF-1020",0,0%,Yes,No
0,CON-B01-8TH-1080,Dismantling Formwork (B01) (8th),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.8thF,The Big -P.01-UP-20-April-26,1,1,3-Mar-27,3-Mar-27,12-Jul-27,12-Jul-27,0.0,-131.0,0,0,0.0,0.0,CON-B01-8TH-1070,CON-B01-9TH-1060,0,0%,Yes,Yes
0,CON-B04-8TH-1080,Dismantling Formwork (B04) (8th),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.8thF,The Big -P.01-UP-20-April-26,1,1,3-Mar-27,3-Mar-27,28-Jun-27,28-Jun-27,0.0,-117.0,0,0,0.0,0.0,CON-B04-8TH-1060,CON-B04-RF-1060,0,0%,Yes,No
0,AB-SUB-B03-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,18,18,3-Mar-27,27-Mar-27,13-Jun-27,3-Jul-27,0.0,-84.0,0,0,0.0,0.0,CON-B03-RF-1060,"AB-APP-B03-RF-1010, AB-APP-B03-RF-1010",0,0%,Yes,No
0,AB-SUB-B03-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,18,18,3-Mar-27,27-Mar-27,13-Jun-27,3-Jul-27,0.0,-84.0,0,0,0.0,0.0,CON-B03-RF-1060,"AB-APP-B03-RF-1020, AB-APP-B03-RF-1020",0,0%,Yes,No
0,CON-B01-9TH-1060,"Pouring for Slabs, Beams  (B01) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,1,1,4-Mar-27,4-Mar-27,13-Jul-27,13-Jul-27,0.0,-109.0,0,0,0.0,0.0,"CON-B01-9TH-1050, P-MDEL-1030, CON-B01-8TH-1080","CON-B01-9TH-1070, AB-SUB-B01-RF-1010, AB-SUB-B01-RF-1020",0,0%,Yes,Yes
0,CON-B04-RF-1060,"Pouring for Slabs, Beams  (B04) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,1,1,4-Mar-27,4-Mar-27,29-Jun-27,29-Jun-27,0.0,-97.0,0,0,0.0,0.0,"CON-B04-RF-1050, P-MDEL-1030, CON-B04-8TH-1080","CON-B04-RF-1070, AB-SUB-B04-RF-1010, AB-SUB-B04-RF-1020",0,0%,Yes,No
0,CON-B01-9TH-1070,"Curing for Slabs, Beams  (B01) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,3,3,5-Mar-27,7-Mar-27,14-Jul-27,16-Jul-27,0.0,-131.0,0,0,0.0,0.0,CON-B01-9TH-1060,CON-B01-9TH-1080,0,0%,Yes,Yes
0,CON-B04-RF-1070,"Curing for Slabs, Beams  (B04) (RF)",The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,3,3,5-Mar-27,7-Mar-27,30-Jun-27,2-Jul-27,0.0,-117.0,0,0,0.0,0.0,CON-B04-RF-1060,CON-B04-RF-1080,0,0%,Yes,No
0,AB-SUB-B04-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,11,11,6-Mar-27,21-Mar-27,30-Jun-27,12-Jul-27,0.0,-97.0,0,0,0.0,0.0,CON-B04-RF-1060,"AB-APP-B04-RF-1010, AB-APP-B04-RF-1010",0,0%,Yes,No
0,AB-SUB-B04-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,11,11,6-Mar-27,21-Mar-27,30-Jun-27,12-Jul-27,0.0,-97.0,0,0,0.0,0.0,CON-B04-RF-1060,"AB-APP-B04-RF-1020, AB-APP-B04-RF-1020",0,0%,Yes,No
0,AB-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,18,18,6-Mar-27,29-Mar-27,14-Jul-27,3-Aug-27,0.0,-109.0,0,0,0.0,0.0,CON-B01-9TH-1060,"AB-APP-B01-RF-1010, AB-APP-B01-RF-1010",0,0%,Yes,No
0,AB-SUB-B01-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,18,18,6-Mar-27,29-Mar-27,14-Jul-27,3-Aug-27,0.0,-109.0,0,0,0.0,0.0,CON-B01-9TH-1060,"AB-APP-B01-RF-1020, AB-APP-B01-RF-1020",0,0%,Yes,No
0,CON-B01-9TH-1080,Dismantling Formwork (B01) (RF),The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,1,1,13-Mar-27,13-Mar-27,22-Jul-27,22-Jul-27,1.0,-131.0,0,0,0.0,0.0,CON-B01-9TH-1070,HO-1010,0,0%,Yes,Yes
0,CON-B04-RF-1080,Dismantling Formwork (B04) (RF),The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.RF,The Big -P.01-UP-20-April-26,1,1,13-Mar-27,13-Mar-27,8-Jul-27,8-Jul-27,1.0,-117.0,0,0,0.0,0.0,CON-B04-RF-1070,HO-1040,0,0%,Yes,No
0,AB-APP-B03-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,14,14,21-Mar-27,5-Apr-27,27-Jun-27,12-Jul-27,25.0,-84.0,0,0,0.0,0.0,"AB-SUB-B03-RF-1010, AB-SUB-B03-RF-1010",HO-1050,0,0%,Yes,No
0,AB-APP-B03-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUP.RF,The Big -P.01-UP-20-April-26,14,14,21-Mar-27,5-Apr-27,27-Jun-27,12-Jul-27,25.0,-84.0,0,0,0.0,0.0,"AB-SUB-B03-RF-1020, AB-SUB-B03-RF-1020",HO-1050,0,0%,Yes,No
0,AB-APP-B01-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.RF,The Big -P.01-UP-20-April-26,12,12,23-Mar-27,5-Apr-27,28-Jul-27,10-Aug-27,0.0,-109.0,0,0,0.0,0.0,"AB-SUB-B01-RF-1010, AB-SUB-B01-RF-1010",HO-1050,0,0%,Yes,No
